bowler_id,bowler_name,mean_war,std_war,ci_lower,ci_upper,n_samples,significant,ci_width
7c3b3b78,VG Arora,-0.016321828252124238,0.18118876698485925,-0.3988650405509157,0.3390250185382833,993,False,0.737890059089199
1c914163,Yuvraj Singh,-0.018412471692606132,0.12316655655737464,-0.2656587219917326,0.209378781215743,1000,False,0.4750375032074756
fdf7491e,IC Porel,-0.02395465323107798,0.012784669857345707,-0.059956675923399844,-0.01498916898084997,642,True,0.044967506942549876
8e514b4c,Abdul Samad,-0.024333144972448893,0.015110306108359069,-0.05956595977155448,-0.006252859116740181,865,True,0.0533131006548143
77255a9e,RA Tripathi,-0.025025666074689996,0.01280918082784862,-0.06255171460658834,-0.015637928651647082,628,True,0.046913785954941264
030f3089,K Yadav,-0.027971507936312385,0.014175360480335172,-0.07283780666615744,-0.01820945166653936,651,True,0.05462835499961808
33ffc3dd,R Sanjay Yadav,-0.028218160783554075,0.013952501879875066,-0.05464702031160213,-0.018215673437200715,621,True,0.036431346874401416
740742ef,RG Sharma,-0.030789087395515214,0.021014566696654764,-0.08728858394822972,-0.005101339482080008,884,True,0.08218724446614971
6a26221c,AK Markram,-0.03384072420804263,0.10096722501617973,-0.24128133948545183,0.15855201226802257,999,False,0.3998333517534744
a03bba42,T Shamsi,-0.03565361855162578,0.21672409375653112,-0.4834180478967506,0.4416063405124524,995,False,0.925024388409203
f088b960,SN Khan,-0.037113385109149195,0.018913356966572148,-0.0984625324492474,-0.02461563311231185,648,True,0.07384689933693554
1558d83b,GS Sandhu,-0.03949590859897071,0.08372083108406421,-0.20774021417287714,0.09747275940949138,878,False,0.30521297358236854
350bb1b1,AF Milne,-0.04256821657799533,0.18589644979258851,-0.41460139253909967,0.29649600157268396,1000,False,0.7110973941117836
1cb14aa4,CJ Dala,-0.04295862270121748,0.02105066917417509,-0.08233736017733351,-0.027445786725777833,644,True,0.054891573451555674
1a2676c5,SA Abbott,-0.04312753649264229,0.08736042623650689,-0.23068254834025165,0.12927334187334952,951,False,0.3599558902136012
844e79d1,D Brevis,-0.04423868872829749,0.02354005014194837,-0.11236626936987562,-0.028091567342468905,635,True,0.08427470202740672
b483905d,Akash Singh,-0.04526559465629104,0.022909681452862495,-0.11274031851340272,-0.02818507962835068,632,True,0.08455523888505204
9fc0ef64,PJ Sangwan,-0.04594835922539378,0.2625355253955618,-0.5253411229322111,0.5411148255550625,1000,False,1.0664559484872735
1ee08e9a,JA Richardson,-0.0469589645824738,0.159503019007992,-0.42426071415651595,0.2278569178337756,964,False,0.6521176319902915
c5aef772,R Shepherd,-0.04995539776790589,0.11609770214953874,-0.29361586691226443,0.17594240970327352,955,False,0.46955827661553795
cd8d2859,DG Nalkande,-0.053120011320508684,0.06424069769384046,-0.18894475561763538,0.04209924674816765,873,False,0.23104400236580303
fb693839,S Ladda,-0.05376154059518321,0.02781841991847838,-0.13626687517194952,-0.03406671879298738,640,True,0.10220015637896214
77b1aa15,Harshit Rana,-0.058010958695791356,0.08782755705612479,-0.23724290960241684,0.090584127465869,884,False,0.32782703706828586
0f12f9df,NLTC Perera,-0.05836207810629636,0.2182171392388071,-0.45541136606523025,0.3932433892065056,1000,False,0.8486547552717358
edb3d4f8,KC Cariappa,-0.060289390185182444,0.34296475270866233,-0.7843895221245735,0.554591223911978,1000,False,1.3389807460365515
ae78bc32,MS Gony,-0.06338270384177573,0.030514393973182573,-0.12160415473913673,-0.040534718246378915,644,True,0.08106943649275782
378daa89,Aman Hakim Khan,-0.06432616561018316,0.03326926593182662,-0.16301128714869706,-0.040752821787174265,631,True,0.1222584653615228
c3a96caf,Mandeep Singh,-0.06485355695810904,0.08429842029709252,-0.23662378738947035,0.06940786214330309,868,False,0.30603164953277345
650d5e49,R Powell,-0.07301781845461605,0.03993124066560263,-0.18133469924206794,-0.045333674810516984,637,True,0.13600102443155096
68c56d09,KA Jamieson,-0.07448092319354344,0.19553290171221996,-0.47471184379022485,0.29047404374750274,999,False,0.7651858875377275
e86754b2,TK Curran,-0.07464822395354553,0.17223807790861603,-0.42121537678628684,0.27114154993497996,1000,False,0.6923569267212668
6c19c6e5,YBK Jaiswal,-0.07540216843311928,0.03829351544372891,-0.14806243983230694,-0.04935414661076898,648,True,0.09870829322153796
6c6591ab,PP Ojha,-0.0786776553369965,0.03984162736784846,-0.19934841976624693,-0.04983710494156173,629,True,0.1495113148246852
f846de6a,MN Samuels,-0.08322604985036525,0.047711537560588026,-0.1882442753562536,-0.0241564273787336,866,True,0.16408784797752
b51f72a5,SS Agarwal,-0.08504268969046284,0.04242874617725783,-0.2086897532385147,-0.05217243830962868,646,True,0.15651731492888604
eade4650,DJ Mitchell,-0.08894411144924365,0.12930476971749613,-0.35067247860238887,0.09823481014201868,857,False,0.44890728874440755
ade90de7,S Midhun,-0.09609187837212144,0.04866588996566346,-0.24596436670577124,-0.06149109167644281,638,True,0.18447327502932842
12b610c2,TM Head,-0.096874296166541,0.05814612506428803,-0.2280707742786083,0.001621886582727643,992,False,0.22969266086133594
b4f5c2d9,KL Nagarkoti,-0.10626898544968118,0.061243105843248276,-0.25642824935355013,-0.02994203794948299,868,True,0.22648621140406713
798cc28e,KM Asif,-0.10911462035916615,0.1408568367984984,-0.4294412225545364,0.11919659869135708,948,False,0.5486378212458934
99ed60f8,JPR Scantlebury-Searles,-0.11878204705632778,0.06315635455024617,-0.26253099693781845,-0.02813548311511062,945,True,0.23439551382270785
5b16a806,A Dananjaya,-0.12480933085811097,0.06809329170208983,-0.31145999516046147,-0.07786499879011537,622,True,0.2335949963703461
a9da7784,KJ Abbott,-0.12736142673586276,0.10300717638068596,-0.3617101813871416,0.04691709433117382,991,False,0.4086272757183154
9a158001,Azhar Mahmood,-0.1315106406472737,0.06902208891827742,-0.3209922855452224,-0.0802480713863056,634,True,0.2407442141589168
c3d35165,JA Morkel,-0.1316720019618008,0.1527132454290895,-0.4565558921550681,0.14785570156490002,999,False,0.6044115937199681
8d92a2c3,MA Wood,-0.14981181743870578,0.0774884812441114,-0.37234195915279544,-0.09308548978819886,617,True,0.2792564693645966
249d60c9,AU Rashid,-0.16075437849181815,0.08579509113804891,-0.4023559882719191,-0.10058899706797977,642,True,0.30176699120393935
0a67aec0,Akash Deep,-0.1738160167954527,0.21813589151575674,-0.6046103285565188,0.2870700070641067,995,False,0.8916803356206254
1647bd37,Karanveer Singh,-0.1889955080838259,0.19700709625130955,-0.5897700773308333,0.1776958597500574,981,False,0.7674659370808907
e84ac20c,MJ Henry,-0.22447791634441874,0.16299403170652,-0.6165170590702751,-0.025060377291188093,870,True,0.5914566817790871
6f49cc6e,Shivam Sharma,-0.22651852741495773,0.11313191040628866,-0.43002058474046806,-0.14334019491348937,629,True,0.2866803898269787
23cca426,OF Smith,-0.24048118501955432,0.20306060818041982,-0.702313926851428,0.069547730539467,999,False,0.771861657390895
441c72ae,P Ray Barman,-0.25426097622041166,0.1251033021208397,-0.6326728197359462,-0.15816820493398656,637,True,0.4745046148019597
04a418e8,R Parag,-0.4121852940474024,0.17554846720293127,-0.808213784313129,-0.11743630655114745,1000,True,0.6907774777619815
